DroneID,Day,Time (in Seconds),X,Y,Z,Activity,Payload Weight (W) in Kgs,Speed (m/s),mAH Consumed,Energy Cost (c X mAH)
D1A,Day 1,4210,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4211,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4212,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4213,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4214,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4215,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4216,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4217,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4218,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4219,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4220,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4221,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4222,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4223,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4224,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4225,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4226,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4227,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4228,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4229,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4230,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4231,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4232,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4233,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4234,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4235,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4236,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4237,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4238,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4239,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4240,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4241,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4242,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4243,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4244,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4245,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4246,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4247,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4248,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4249,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4250,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4251,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4252,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4253,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4254,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4255,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4256,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4257,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4258,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4259,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4260,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4261,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4262,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4263,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4264,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4265,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4266,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4267,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4268,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4269,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4270,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4271,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4272,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4273,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4274,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4275,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4276,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4277,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4278,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4279,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4280,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4281,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4282,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4283,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4284,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4285,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4286,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4287,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4288,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4289,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4290,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4291,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4292,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4293,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4294,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4295,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4296,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4297,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4298,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4299,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4300,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4301,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4302,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4303,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4304,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4305,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4306,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4307,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4308,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4309,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4310,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4311,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4312,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4313,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4314,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4315,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4316,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4317,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4318,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4319,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4320,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4321,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4322,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4323,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4324,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4325,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4326,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4327,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4328,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4329,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4330,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4331,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4332,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4333,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4334,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4335,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4336,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4337,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4338,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4339,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4340,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4341,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4342,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4343,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4344,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4345,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4346,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4347,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4348,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4349,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4350,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4351,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4352,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4353,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4354,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4355,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4356,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4357,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4358,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4359,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4360,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4361,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4362,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4363,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4364,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4365,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4366,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4367,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4368,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4369,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4370,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4371,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4372,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4373,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4374,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4375,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4376,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4377,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4378,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4379,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4380,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4381,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4382,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4383,-11.000000,1508.000000,40.000000,D18,1,0.000000,-,-
D1A,Day 1,4384,-11.000000,1508.000000,23.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4385,-11.000000,1508.000000,6.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4386,-11.000000,1508.000000,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4387,-10.877457,1491.200447,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4388,-10.754914,1474.400894,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4389,-10.632371,1457.601341,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4390,-10.509827,1440.801788,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4391,-10.387284,1424.002235,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4392,-10.264741,1407.202682,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4393,-10.142198,1390.403129,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4394,-10.019655,1373.603575,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4395,-9.897112,1356.804022,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4396,-9.774568,1340.004469,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4397,-9.652025,1323.204916,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4398,-9.529482,1306.405363,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4399,-9.406939,1289.605810,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4400,-9.284396,1272.806257,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4401,-9.161853,1256.006704,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4402,-9.039309,1239.207151,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4403,-8.916766,1222.407598,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4404,-8.794223,1205.608045,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4405,-8.671680,1188.808492,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4406,-8.549137,1172.008939,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4407,-8.426594,1155.209386,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4408,-8.304051,1138.409833,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4409,-8.181507,1121.610280,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4410,-8.058964,1104.810726,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4411,-7.936421,1088.011173,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4412,-7.813878,1071.211620,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4413,-7.691335,1054.412067,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4414,-7.568792,1037.612514,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4415,-7.446248,1020.812961,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4416,-7.323705,1004.013408,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4417,-7.201162,987.213855,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4418,-7.078619,970.414302,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4419,-6.956076,953.614749,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4420,-6.833533,936.815196,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4421,-6.710989,920.015643,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4422,-6.588446,903.216090,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4423,-6.465903,886.416537,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4424,-6.343360,869.616984,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4425,-6.220817,852.817430,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4426,-6.098274,836.017877,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4427,-5.975730,819.218324,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4428,-5.853187,802.418771,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4429,-5.730644,785.619218,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4430,-5.608101,768.819665,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4431,-5.485558,752.020112,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4432,-5.363015,735.220559,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4433,-5.240472,718.421006,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4434,-5.117928,701.621453,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4435,-4.995385,684.821900,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4436,-4.872842,668.022347,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4437,-4.750299,651.222794,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4438,-4.627756,634.423241,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4439,-4.505213,617.623688,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4440,-4.382669,600.824135,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4441,-4.260126,584.024581,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4442,-4.137583,567.225028,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4443,-4.015040,550.425475,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4444,-3.892497,533.625922,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4445,-3.769954,516.826369,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4446,-3.647410,500.026816,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4447,-3.524867,483.227263,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4448,-3.402324,466.427710,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4449,-3.279781,449.628157,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4450,-3.157238,432.828604,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4451,-3.034695,416.029051,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4452,-2.912152,399.229498,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4453,-2.789608,382.429945,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4454,-2.667065,365.630392,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4455,-2.544522,348.830839,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4456,-2.421979,332.031285,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4457,-2.299436,315.231732,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4458,-2.176893,298.432179,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4459,-2.054349,281.632626,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4460,-1.931806,264.833073,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4461,-1.809263,248.033520,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4462,-1.686720,231.233967,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4463,-1.564177,214.434414,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4464,-1.441634,197.634861,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4465,-1.319090,180.835308,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4466,-1.196547,164.035755,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4467,-1.074004,147.236202,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4468,-0.951461,130.436649,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4469,-0.828918,113.637096,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4470,-0.706375,96.837543,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4471,-0.583831,80.037989,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4472,-0.461288,63.238436,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4473,-0.338745,46.438883,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4474,-0.216202,29.639330,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4475,-0.093659,12.839777,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4476,0.000000,0.000000,0.000000,T-E,0,17.000000,0.700000,1.260000
D1A,Day 1,4477,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4478,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4479,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4480,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4481,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4482,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4483,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4484,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4485,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4486,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4487,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4488,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4489,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4490,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4491,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4492,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4493,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4494,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4495,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4496,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4497,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4498,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4499,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4500,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4501,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4502,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4503,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4504,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4505,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4506,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4507,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4508,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4509,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4510,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4511,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4512,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4513,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4514,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4515,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4516,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4517,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
D1A,Day 1,4518,0.000000,0.000000,0.000000,C-WH1,0,0.000000,-,-
